"PLU","CATEGORY","COMMODITY","VARIETY","VARIETY-NEW","ADDITIONAL VARIETY INFO","VARIETY_INFO-NEW","SIZE","NA MEASUREMENTS","ROW MEASUREMENTS","RESTRICTIONS","NOTES","BOTANICAL NAME","BOTANICAL-OLD","AKA","REVISION DATE","DATE ADDED","GPC","IMAGE","IMAGE_SOURCE"
"4012","Fruits","ORANGES","Navel","Navel","","","Large","56 size and larger","Average Fruit Dimensions = 84mm and above","","","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005889","",""
"4013","Fruits","ORANGES","Navel","Navel","","","Small","113 size and smaller","Average Fruit Dimensions = less than 66mm","","","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005889","",""
"4014","Fruits","ORANGES","Valencia","Valencia","","","Small","100 size and smaller","Average Fruit Dimensions = less than 77mm","Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.","","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005889","",""
"4014","Fruits","ORANGES","Valencia","Valencia","","","Small","113 size and smaller","Average Fruit Dimensions = less than 66mm","","","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005889","",""
"4015","Fruits","APPLES","Red Delicious","Red Delicious","","","Small","100 size and smaller","Average Fruit Weight = less than 205g","","","Malus pumila
","Malus pumila","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900","",""
"4016","Fruits","APPLES","Red Delicious","Red Delicious","","","Large","88 size and larger","Average Fruit Weight = 205g and above","","","Malus pumila
","Malus pumila","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900","",""
"4017","Fruits","APPLES","Granny Smith","Granny Smith","","","Large","88 size and larger","Average Fruit Weight = 205g and above","","","Malus pumila
","Malus pumila","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900","",""
"4018","Fruits","APPLES","Granny Smith","Granny Smith","","","Large","88 size and larger","Average Fruit Weight = 205g and above","Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.","","Malus pumila
","Malus pumila","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900","",""
"4019","Fruits","APPLES","McIntosh","McIntosh","","","Large","88 size and larger","Average Fruit Weight = 205g and above","Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.","","Malus pumila
","Malus pumila","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900","",""
"4020","Fruits","APPLES","Golden Delicious","Golden Delicious","","","Large","88 size and larger","Average Fruit Weight = 205g and above","","","Malus pumila
","Malus pumila","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900","",""
"4021","Fruits","APPLES","Golden Delicious","Golden Delicious","","","Small","100 size and smaller","Average Fruit Weight = less than 205g","","","Malus pumila
","Malus pumila","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900","",""
"4022","Fruits","GRAPES","White/Green Seedless","White/Green Seedless - Peerlette Seedless/Thompson Seedless","Perlette Seedless/Thompson Seedless","","All Sizes","","","","","Vitis vinifera
","Vitis vinifera","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005918","",""
"4023","Fruits","GRAPES","Red Seedless","Red Seedless - Flame/Ruby/Emperatriz","Flame/Ruby/Emperatriz","","All Sizes","","","","","Vitis vinifera
","Vitis vinifera","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005918","",""
"4024","Fruits","PEARS","Bartlett/Williams/WBC","Bartlett/Williams/WBC","","","Small","110 size and smaller","Average Fruit Weight =  less than 180g","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4025","Fruits","PEARS","Anjou","Anjou","","","Small","110 size and smaller","Average Fruit Weight =  less than 180g","","AKA D'Anjou","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4026","Fruits","PEARS","Bosc/Beurre Bosc","Bosc/Beurre Bosc","","","Small","110 size and smaller","Average Fruit Weight =  less than 180g","","","Pyrus spp.
","Pyrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903","",""
"4027","Fruits","GRAPEFRUIT","Ruby/Red/Pink","Ruby/Red/Pink (includes Ray Ruby, Ruby, Ruby Red)","ncludes Ray Ruby, Ruby and Ruby Red'","","Small","40 size and smaller","","Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.","","Citrus paradisi
","Citrus paradisi","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005876","",""
"4028","Fruits","BERRIES","Strawberries","Strawberries","","","Pint","","","","","Fragaria ananassa
","Fragaria ananassa","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005921","",""
"4029","Fruits","PINEAPPLE","","","","","Small","12 size and smaller","","","Sizes for pineapple based on two-layer lug.","Ananas comosus
","Ananas comosus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005935","",""
"4030","Fruits","KIWIFRUIT","Regular","Regular","","","All Sizes","","","","","Actinidia deliciosa
","Actinidia deliciosa","","2004-06-30 00:00:00","2004-06-30 00:00:00","10005937","",""
"4031","Fruits","MELON","Watermelon","Watermelon - Red   ","Red","","All Sizes","","","","","Citrullus lanatus
","Citrullus lanatus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006037","",""
"4032","Fruits","MELON","Watermelon","Watermelon - Red, Seedless","Red, Seedless","","All Sizes","","","","","Citrullus lanatus
","Citrullus lanatus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006037","",""
"4033","Fruits","LEMONS","","","","","Small","200 size and smaller","Average Fruit Dimensions = less than 54mm","","","Citrus limon
","Citrus limon","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005882","",""
"4034","Fruits","MELON","Honeydew/White Honeydew","Honeydew/White Honeydew","","","Large","5 size and larger","Average Fruit Weight =  2040g and above","","","Cucumis melo
","Cucumis melo","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006184","",""
"4035","Fruits","NECTARINE","Yellow Flesh","Yellow Flesh","","","Small","70 size and smaller","Average Fruit Weight =  less than 185g","","","Prunus persica
","Prunus persica","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005911","",""
"4036","Fruits","NECTARINE","Yellow Flesh","Yellow Flesh","","","Large","66 size and larger","Average Fruit Weight =  185g and above","","","Prunus persica
","Prunus persica","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005911","",""
"4037","Fruits","PEACHES","Yellow Flesh","Yellow Flesh","","","Small","70 size and smaller","Average Fruit Weight =  less than 185g","","","","","","2017-02-07 16:28:59","1999-12-31 00:00:00","10005912","http://check.ifpsglobal.com/file/view/4037-yellow-flesh-peach_1486484929.JPG",""
"4038","Fruits","PEACHES","Yellow Flesh","Yellow Flesh","","","Large","66 size and larger","Average Fruit Weight =  185g and above","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005912","",""
"4039","Fruits","PLUMS","Black","Black (Includes Ambra, Black Beaut, Prima Black, Blackamber, Black Torch, Catalina, Challenger, Black Diamond, Friar, Royal Diamond, Black Knight, Freedom, Black Flame, Howard Sun, Angeleno)","Includes Ambra, Black Beaut, Prima Black, Blackamber, Black Torch, Catalina, Challenger, Black Diamond, Friar, Royal Diamond, Black Knight, Freedom, Black Flame, Howard Sun, Angeleno","","Small","60 size and smaller","Average Fruit Dimensions < 50MM","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4040","Fruits","PLUMS","Black","Black (Includes Ambra, Black Beaut, Prima Black, Blackamber, Black Torch, Catalina, Challenger, Black Diamond, Friar, Royal Diamond, Black Knight, Freedom, Black Flame, Howard Sun, Angeleno)","Includes Ambra, Black Beaut, Prima Black, Blackamber, Black Torch, Catalina, Challenger, Black Diamond, Friar, Royal Diamond, Black Knight, Freedom, Black Flame, Howard Sun, Angeleno","","Large","55 size and larger","Average Fruit Dimensions 50MM & ABOVE","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4041","Fruits","PLUMS","Red","Red (Includes Santa Rosa, Late Santa Rosa, Red Beaut, Rich Red, Spring Beaut, First Beaut, Royal Red, Red Jewel, Rose Zee, Royal Zee, Ace, Aleta Rose, Burgandy, July Santa Rosa, Frontier, Fortune, Grand Rosa, Red Lane, Red Rosa, Casselman, Autumn Rosa, Mi","Includes Santa Rosa, Late Santa Rosa, Red Beaut, Rich Red, Spring Beaut, First Beaut, Royal Red, Red Jewel, Rose Zee, Royal Zee, Ace, Aleta Rose, Burgandy, July Santa Rosa, Frontier, Fortune, Grand Rosa, Red Lane, Red Rosa, Casselman, Autumn Rosa, Mid Red","","Small","60 size and smaller","Average Fruit Dimensions < 50MM","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4042","Fruits","PLUMS","Red","Red (Includes Santa Rosa, Late Santa Rosa, Red Beaut, Rich Red, Spring Beaut, First Beaut, Royal Red, Red Jewel, Rose Zee, Royal Zee, Ace, Aleta Rose, Burgandy, July Santa Rosa, Frontier, Fortune, Grand Rosa, Red Lane, Red Rosa, Casselman, Autumn Rosa, Mi","Includes Santa Rosa, Late Santa Rosa, Red Beaut, Rich Red, Spring Beaut, First Beaut, Royal Red, Red Jewel, Rose Zee, Royal Zee, Ace, Aleta Rose, Burgandy, July Santa Rosa, Frontier, Fortune, Grand Rosa, Red Lane, Red Rosa, Casselman, Autumn Rosa, Mid Red","","Large","55 size and larger","Average Fruit Dimensions 50MM & ABOVE","","","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917","",""
"4043","Fruits","PEACHES","Yellow Flesh","Yellow Flesh - Tree Ripened/Ready-to-eat","Tree Ripened/Ready-to-eat","","Small","70 size and smaller","Average Fruit Weight =  less than 185g","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005912","",""
"4044","Fruits","PEACHES","Yellow Flesh","Yellow Flesh - Tree Ripened/Ready-to-eat","Tree Ripened/Ready-to-eat","","Large","66 size and larger","Average Fruit Weight =  185g and above","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005912","",""
"4045","Fruits","CHERRIES","Regular/Red/Black","Regular/Red/Black","","","All Sizes","","","","This code can be used anyplace in the globe; however, there are other codes for this item that can be used outside of North America.","Prunus spp.
","Prunus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005908","",""
"4046","Fruits","AVOCADOS","Hass","Hass","","","Small","60 size and smaller","Average Fruit Weight = less than 190g","","","Persea americana
","Persea americana","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006168","",""
"4047","Fruits","GRAPEFRUIT","Ruby/Red/Pink","Ruby/Red/Pink (Includes Ray Ruby, Ruby, Ruby Red)","Includes Ray Ruby, Ruby and Ruby Red","","Small","40 size and smaller","Average Fruit Dimensions = less than 97mm","","","Citrus paradisi
","Citrus paradisi","","2002-06-02 00:00:00","2002-06-02 00:00:00","10005876","",""
"4048","Fruits","LIMES","Regular (incl. Persian, Tahiti & Bearss)","Regular (incl. Persian, Tahiti & Bearss)","","","All Sizes","","","","","Citrus latifolia
","Citrus latifolia","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005884","",""
"4049","Fruits","MELON","Cantaloupe/Rockmelon","Cantaloupe/Rockmelon","","","Small","15 size and smaller (Original size break was 18 size and smaller) 2 year transition period for this change to be official. New size official as of 5/2007.","Average Fruit Weight =  less than 1135g","","","Cucumis melo
","Cucumis melo","","2005-05-23 00:00:00","2005-05-23 00:00:00","10006182","",""
"4050","Fruits","MELON","Cantaloupe/Rockmelon","Cantaloupe/Rockmelon","","","Large","12 size and larger  (Original size break was 15 size and larger) 2 year transition period for this change to be official. New size official as of 5/2007.","Average Fruit Weight =  1135g and above","","","Cucumis melo
","Cucumis melo","","2005-05-23 00:00:00","2005-05-23 00:00:00","10006182","",""
"4051","Fruits","MANGO","Red","Red (Includes Tommy Atkins, Kent, Palmer, Vandyke, Edward,Hayden)","Includes Tommy Atkins, Kent, Palmer, Vandyke, Edward and Hayden","","Small","12 size and smaller","","","","Mangifera indica
","Mangifera indica","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005969","",""
"4052","Fruits","PAPAYA/PAWPAW","Regular","Regular","","","Small","10 size and smaller","","","","Carica papaya
","Carica papaya","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005954","",""
"4053","Fruits","LEMONS","","","","","Large","115 size and larger","Average Fruit Dimensions = 65mm and above","","","Citrus limon
","Citrus limon","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005882","",""
"4054","Fruits","BERRIES","Raspberries","Raspberries - Red","Red","","All Sizes","","","","","Rubus idaeus
","Rubus idaeus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005927","",""
"4055","Fruits","TANGERINES/MANDARINS","","","","","All Sizes","","","","","Citrus spp.
","Citrus spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005888","",""
"4056","Fruits","GRAPES","Blue/Black Seedless","Blue/Black Seedless (All other varieties not listed above (including Beauty and Autumn Royal))","All other varieties not listed above (including Beauty and Autumn Royal)","","All Sizes","","","","","Vitis vinifera
","Vitis vinifera","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005918","",""
"4057","Fruits","APPLES","Haralson","Haralson","","","Small","100 size and smaller","Average Fruit Weight = less than 205g","","","Malus pumila
","Malus pumila","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900","",""
"4058","Fruits","APPLES","Haralson","Haralson","","","Large","88 size and larger","Average Fruit Weight = 205g and above","","","Malus pumila
","Malus pumila","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900","",""
"4060","Vegetables","BROCCOLI","","","","","All Sizes","","","","","Brassica oleracea
","Brassica oleracea","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005988","",""
"4061","Vegetables","LETTUCE","Iceberg","Iceberg","","","All Sizes","","","","","Lactuca sativa
","Lactuca sativa","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006267","",""
"4062","Vegetables","CUCUMBER","Green/Ridge/Short","Green/Ridge/Short","","","All Sizes","","","","","Cucumis sativus
","Cucumis sativus","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006014","",""
"4063","Vegetables","TOMATOES","Regular","Regular - Red","Red","","Small","6x6 size and smaller","Less than 70mm diameter","","","Lycopersicon esculenta
","Lycopersicon esculenta","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006163","",""
"4064","Vegetables","TOMATOES","Regular","Regular - Red","Red","","Large","5x6 size and larger","Diameter 70mm and above","","","Lycopersicon esculenta
","Lycopersicon esculenta","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006163","",""
"4065","Vegetables","PEPPERS (CAPSICUMS)","Bell, Field Grown","Bell, Field Grown - Green","Green","","Large","large size and larger","Min diameter 65mm and above","","","Capsicum spp
","Capsicum spp","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006190","",""
"4066","Vegetables","BEANS","Green/French","Green/French","","","All Sizes","","","","","Phaseolus vulgaris
","Phaseolus vulgaris","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005976","",""
"4067","Vegetables","SQUASH","Zucchini/Courgette","Zucchini/Courgette","","","All Sizes","","","","","C.pepo
","C.pepo","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015","",""
"4068","Vegetables","ONIONS","Green (Scallions)/Spring","Green (Scallions)/Spring","","","All Sizes","","","","","Allium spp.
","Allium spp.","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006005","",""
"4069","Vegetables","CABBAGE","Green","Green","","","All Sizes","","","","","Brassica oleracea
","Brassica oleracea","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4070","Vegetables","CELERY","Bunch","Bunch","","","Small","30 size and smaller","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006131","",""
"4071","Vegetables","CELERY","Bunch","Bunch","","","Small","30 size and smaller","","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006131","",""
"4072","Vegetables","POTATO","Russet","Russet","","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006104","",""
"4073","Vegetables","POTATO","Red","Red","","","All Sizes","","","","","Solanum tuberosum
","Solanum tuberosum","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006104","",""
"4074","Vegetables","SWEET POTATO/YAM/KUMARA","Red/Orangy Red Flesh","Red/Orangy Red Flesh","","","Small","large size and smaller","","","per PEIB 3/09, change terminology to include both sweet potato and yam to avoid confusion in marketplace","Ipomoea batato
","Ipomoea batato","","2009-06-10 00:00:00","2009-06-10 00:00:00","10006111","",""
"4075","Vegetables","LETTUCE","Red Leaf","Red Leaf","","","All Sizes","","","","","Lactuca sativa
","Lactuca sativa","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4076","Vegetables","LETTUCE","Green Leaf","Green Leaf","","","All Sizes","","","","","Lactuca sativa
","Lactuca sativa","","1999-12-31 00:00:00","1999-12-31 00:00:00"," ","",""
"4077","Vegetables","CORN","Sweet Corn, White","Sweet Corn, White","","","All Sizes","","","","","Zea mays
","Zea mays","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006147","",""
"4078","Vegetables","CORN","Sweet Corn, Yellow","Sweet Corn, Yellow","","","All Sizes","","","","","Zea mays
","Zea mays","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006147","",""
"4079","Vegetables","CAULIFLOWER","","","","","Small","12 size and smaller","","","","Brassica oleracea
","Brassica oleracea","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005987","",""
"4080","Vegetables","ASPARAGUS","Green","Green","","","Small","standard and large size","","","This code can be used anyplace in the globe; however, there are other codes for this item that can be used outside of North America.","Asparagus officinalis
","Asparagus officinalis","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006129","",""
"4081","Vegetables","EGGPLANT (AUBERGINE)","Regular","Regular","","","All Sizes","","","","","Solanum melongena
","Solanum melongena","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006128","",""
